TAZ,Pop,Income,Area_SqMi,x-meters,y-meters,EmpDens,PopDens,TotEmp,Military,CVM_IN,CVM_RE,CVM_SV,CVM_TH,CVM_WH,CVM_GO,CVM_LU_Type,SqrtArea,CVM_LU_Low,CVM_LU_Res,CVM_LU_Ret,CVM_LU_Ind,CVM_LU_Emp,Emp_LU_Lo,Emp_LU_Re,Emp_LU_RC,Emp_LU_In,Emp_LU_EN
3556,667,25326.11789,0.05,264158.9,-581299.9,4146.09905,14424.7581,191.7153859,0,1.089117099,39.20821553,77.3580906,3.267351294,0,70.79261137,2,0.21503475,0,1,0,0,0,0,191.7153859,0,0,0
3557,592,48276.84949,0.03,267745.6,-581349.9,1622.20553,20790.80903,46.19087561,0,0,2.178234196,38.56705592,0,0,5.44558549,2,0.168742764,0,1,0,0,0,0,46.19087561,0,0,0
3558,678,41109.15493,0.07,279220.6,-580727.4,1641.834413,10220.79016,108.9117098,0,20.69322486,0,88.21848495,0,0,0,2,0.257556557,0,1,0,0,0,0,108.9117098,0,0,0
3559,0,64678,0.01,278697,-580797,3253.625546,0,41.38644973,0,0,41.38644973,0,0,0,0,3,0.112783431,0,0,1,0,0,0,0,41.38644973,0,0
3560,391,38136.06061,0.03,279421.9,-580933.8,1385.168696,14196.66406,38.14987507,0,0,0,20.7240015,0,0,17.42587357,2,0.165956866,0,1,0,0,0,0,38.14987507,0,0,0
3561,476,63887.87129,0.07,261230.5,-581529.8,198.1169167,6556.832653,14.38250102,0,5.445585491,0,5.669564236,0,0,3.267351294,2,0.269436499,0,1,0,0,0,0,14.38250102,0,0,0
3562,106,16162.7907,0.02,278823.1,-580962.1,20457.57202,4745.252684,456.9835957,0,128.5158176,0,120.8919979,0,7.623819686,199.9519606,5,0.149459409,0,0,0,0,1,0,0,0,0,456.9835957
3563,3435,62532.14286,0.63,263081.7,-581880,446.6080553,5447.193669,281.6310128,4506,0,9.802053883,106.5710501,53.36673781,0,111.891171,4,0.79410323,0,0,0,1,0,0,0,0,281.6310128,0
3564,252,65588.23529,0.03,258558.7,-581669.9,1361.752163,9547.949173,35.94086424,0,0,14.15852228,16.33675647,0,0,5.44558549,2,0.162459541,0,1,0,0,0,0,35.94086424,0,0,0
3565,628,74888.2948,0.06,265639.9,-581509.7,107.6923398,10349.48239,6.534702589,0,1.089117099,0,2.178234196,0,0,3.267351294,2,0.246331815,0,1,0,0,0,0,6.534702589,0,0,0
3566,380,79508.55856,0.02,258013.7,-581764.3,5820.659266,20956.76956,105.5434863,0,0,26.13881035,66.33527077,0,0,13.06940518,2,0.134657215,0,1,0,0,0,0,105.5434863,0,0,0
3567,98,21447.36842,0.07,278454.8,-581011.3,5660.706751,1471.648877,376.9576225,0,34.85174714,143.7634569,81.80688889,0,0,116.5355295,3,0.258054203,0,0,1,0,0,0,0,376.9576225,0,0
3568,12,22612.5,6.44,339547.6,-580125.4,1.086490138,1.862554522,7,0,0,0,0,0,0,7,1,2.538260116,1,0,0,0,0,7,0,0,0,0
3569,1921,68006.01366,0.16,269908.6,-581340.2,459.4950699,12279.7552,71.88172847,0,3.267351294,9.802053883,23.96057616,3.267351294,2.178234196,29.40616165,2,0.395520345,0,1,0,0,0,0,71.88172847,0,0,0
3570,646,48327.76786,0.08,270406.6,-581483.7,181.0417476,8511.029997,13.74134141,0,0,0,7.206638826,5.44558549,0,1.089117098,2,0.275502281,0,1,0,0,0,0,13.74134141,0,0,0
3571,392,94845.9205,0.02,266264.8,-581386.2,2866.322228,24191.69014,46.445631,0,0,0,25.75240613,0,0,20.69322487,2,0.127294585,0,1,0,0,0,0,46.445631,0,0,0
3572,397,64593.42857,0.03,259606.7,-581681.1,2620.830654,12570.17425,82.77289946,0,0,10.89117098,35.94086424,0,0,35.94086424,2,0.177715212,0,1,0,0,0,0,82.77289946,0,0,0
3573,462,61448.50993,0.02,266503.7,-581387.8,16813.5536,30001.49822,258.915795,0,0,0,212.0837598,0,0,46.83203522,5,0.124093638,0,0,0,0,1,0,0,0,0,258.915795
3574,767,50480.42705,0.14,276408.2,-581360.5,9245.063133,5403.776462,1312.223678,0,0,1035.75036,226.3739309,0,3.267351294,46.83203522,3,0.376746299,0,0,1,0,0,0,0,1312.223678,0,0
3575,379,57572.39264,0.06,259113.5,-581937.5,281.6853037,5972.906969,17.87383106,0,6.534702589,0,6.98266008,0,0,4.356468392,2,0.251899166,0,1,0,0,0,0,17.87383106,0,0,0
3576,0,64678,0.13,261618.8,-581949.8,2055.746364,0,276.6357429,0,20.69322487,28.31704455,160.1002134,0,0,67.52526008,5,0.366833831,0,0,0,0,1,0,0,0,0,276.6357429
3577,227,17804.87805,0.06,278079.5,-581096.4,8848.212917,3608.992218,556.5388371,0,37.02998133,390.9930382,53.36673781,0,7.623819686,67.52526009,3,0.250795625,0,0,1,0,0,0,0,556.5388371,0,0
3578,181,82480.58511,0.02,258190.3,-581839.1,1105.893298,10095.10861,19.82808651,0,0,6.534702589,5.669564236,0,0,7.623819686,2,0.13390099,0,1,0,0,0,0,19.82808651,0,0,0
3579,995,74444.6793,0.2,282114.1,-581048.1,203.2735489,4980.030721,40.61364127,0,4.356468394,0,32.98982158,0,3.267351294,0,2,0.446987656,0,1,0,0,0,0,40.61364127,0,0,0
3580,29,75833.33333,0.01,279570.2,-580996,2225.019497,2278.682907,28.31704455,0,1.089117099,0,18.51499067,0,0,8.712936785,5,0.112812455,0,0,0,0,1,0,0,0,0,28.31704455
3581,9,19722.22222,0.09,264405.4,-581778.8,18641.57668,103.1911308,1625.858625,0,72.97084557,214.5560683,667.435579,179.7043212,2.178234196,489.0135771,5,0.295324902,0,0,0,0,1,0,0,0,0,1625.858625
3582,0,64678,1.67,286234.7,-581962.5,4.198687267,0,7,0,0,0,0,0,0,7,1,1.29119625,1,0,0,0,0,7,0,0,0,0
3583,1446,71885.08316,0.26,282954.9,-581415,210.7059791,5661.666282,53.8146953,0,6.534702591,0,44.01264141,0,0,3.267351294,2,0.505372974,0,1,0,0,0,0,53.8146953,0,0,0
3584,536,24417.15426,0.15,284958,-581193.5,207.6073219,3649.008277,30.49527874,0,20.69322486,7.623819687,0,0,0,2.178234196,2,0.383261302,0,1,0,0,0,0,30.49527874,0,0,0
3585,860,64349.71264,0.15,260493.5,-582110.1,1763.997513,5628.769877,269.5149907,0,0,0,259.7129368,0,2.178234196,7.623819686,2,0.390879126,0,1,0,0,0,0,269.5149907,0,0,0
3586,236,78242.63393,0.05,259273.9,-581888.2,367.3884587,4975.571291,17.42587357,0,3.267351295,0,11.98028808,0,2.178234196,0,2,0.21778829,0,1,0,0,0,0,17.42587357,0,0,0
3587,21,26785.71429,0.12,277253.9,-581099.9,7756.483967,181.2989726,898.4395277,0,0,253.7642838,349.1894077,0,1.089117098,294.3967191,3,0.340339202,0,0,1,0,0,0,0,898.4395277,0,0
3588,184,36741.07143,0.04,277667.9,-581130.4,6795.250209,4957.91466,252.1878903,0,65.34702588,52.27762071,121.4938385,7.623819686,0,5.44558549,3,0.19264573,0,0,1,0,0,0,0,252.1878903,0,0
3589,142,66821.53846,0.02,258633.9,-581912.6,62.8305986,8191.906102,1.089117098,0,0,0,0,0,1.089117098,0,2,0.131659345,0,1,0,0,0,0,1.089117098,0,0,0
3590,831,34508.62676,0.12,273093.7,-581493.9,925.6901284,6899.381798,111.4952787,0,2.178234196,0,109.3170446,0,0,0,2,0.347052696,0,1,0,0,0,0,111.4952787,0,0,0
3591,402,60308.87446,0.02,257874.6,-581899,0,22027.0453,0,0,0,0,0,0,0,0,5,0.13509364,0,0,0,0,1,0,0,0,0,0
3592,800,62371.23894,0.09,270903.2,-581267.3,51.06500505,9377.321344,4.356468392,0,0,0,2.178234196,0,0,2.178234196,2,0.292082538,0,1,0,0,0,0,4.356468392,0,0,0
3593,319,61809.62567,0.05,264761.9,-581649.4,8277.446601,6734.5719,392.0821553,0,0,25.04969325,267.9228061,0,0,99.10965593,5,0.217640816,0,0,0,0,1,0,0,0,0,392.0821553
3594,0,64678,0.36,287510.7,-581154.6,2424.42905,0,862.6201655,0,0,453.0727128,351.7848227,0,0,57.76263004,3,0.596492605,0,0,1,0,0,0,0,862.6201655,0,0
3595,2996,49543.48356,0.17,271498.8,-581556.6,903.2180363,17976.28499,150.5339528,0,2.178234196,44.65380102,92.81074659,0,0,10.89117098,2,0.408245054,0,1,0,0,0,0,150.5339528,0,0,0
3596,1199,71273.60437,0.25,284669.7,-581263.5,365.4753999,4856.302263,90.23429367,0,7.623819689,0,69.5410688,0,13.06940518,0,2,0.496885973,0,1,0,0,0,0,90.23429367,0,0,0
3597,1765,32662.13389,0.13,272427.1,-581411.6,1462.040705,13799.99688,186.9929295,0,0,0,158.6758849,0,0,28.31704455,2,0.357629109,0,1,0,0,0,0,186.9929295,0,0,0
3598,838,64733.04264,0.09,273829.4,-581630.1,120.9186262,9303.848868,10.89117098,0,0,0,10.89117098,0,0,0,2,0.300117062,0,1,0,0,0,0,10.89117098,0,0,0
3599,508,74827.12766,0.09,280773.3,-581323.4,514.6428153,5893.601465,44.35972669,0,4.356468393,0,40.00325829,0,0,0,2,0.293590145,0,1,0,0,0,0,44.35972669,0,0,0
3600,522,69266.42562,0.05,287003.7,-581110.8,5902.131328,11168.27297,275.8629344,0,0,34.85174714,163.6838733,0,0,77.32731396,5,0.216193305,0,0,0,0,1,0,0,0,0,275.8629344
3601,1540,66070.40541,0.3,279740.2,-581503.1,102.2849369,5165.350481,30.49527875,0,4.356468396,9.802053883,9.802053882,2.178234196,0,4.356468392,2,0.546022404,0,1,0,0,0,0,30.49527875,0,0,0
3602,158,66173.71134,0.02,258417.5,-581859.4,326.2125834,9090.92587,5.669564236,0,0,0,4.580447138,0,0,1.089117098,2,0.131833106,0,1,0,0,0,0,5.669564236,0,0,0
3603,905,71893.11927,0.18,283776,-581148.4,1041.353489,5112.252305,184.3463216,0,104.5552414,5.44558549,49.29580142,5.44558549,0,19.60410777,2,0.420744212,0,1,0,0,0,0,184.3463216,0,0,0
3604,1425,63165.95506,0.18,281379.7,-581101.6,2215.212368,8051.0617,392.0821553,0,170.9913844,37.02998133,14.15852227,91.48583624,21.78234196,56.6340891,2,0.420708082,0,1,0,0,0,0,392.0821553,0,0,0
3605,436,62327.28102,0.03,266071.5,-581542.1,885.4917408,13074.29621,29.52926818,0,0,0,27.35103398,0,0,2.178234196,2,0.182614006,0,1,0,0,0,0,29.52926818,0,0,0
3606,87,122688.6792,0.02,265511.4,-581708.8,525.3160832,4662.543155,9.802053883,0,0,0,1.089117098,0,0,8.712936785,2,0.136599212,0,1,0,0,0,0,9.802053883,0,0,0
3607,387,133595.8904,0.13,285347.3,-581427,69.69662877,3095.695057,8.712936784,0,2.178234196,0,6.534702588,0,0,0,2,0.353570804,0,1,0,0,0,0,8.712936784,0,0,0
3608,194,61213.07692,0.02,266447.2,-581565.9,19273.89464,7975.609036,468.8213206,0,28.31704455,11.98028808,87.63033627,0,0,340.8936517,5,0.155962051,0,0,0,0,1,0,0,0,0,468.8213206
3609,633,71619.16933,0.02,266287.5,-581598.3,25296.23621,30590.05262,523.4550499,0,1.089117099,4.356468392,480.9794831,0,0,37.02998134,5,0.143850622,0,0,0,0,1,0,0,0,0,523.4550499
3610,411,61625.96567,0.05,267514.5,-581542.7,871.5535314,9025.851181,39.68694965,0,0,0,32.06312997,0,0,7.623819686,2,0.213391358,0,1,0,0,0,0,39.68694965,0,0,0
3611,209,54701.08696,0.03,265234.2,-581702.4,139.0798904,6672.307583,4.356468392,0,0,2.178234196,2.178234196,0,0,0,2,0.176984451,0,1,0,0,0,0,4.356468392,0,0,0
3612,11,20000,0.03,278819.8,-581084.2,10331.99605,368.4438733,308.4647751,0,0,49.01026941,178.4442363,0,0,81.01026941,5,0.172786844,0,0,0,0,1,0,0,0,0,308.4647751
3613,458,69322.86036,0.09,260912.3,-582029,241.7786077,5351.249169,20.69322486,0,5.445585491,0,5.44558549,0,1.089117098,8.712936784,2,0.292553402,0,1,0,0,0,0,20.69322486,0,0,0
3614,194,49207.2314,0.02,258108.5,-581988.1,750.0605603,11133.7698,13.06940518,0,0,0,10.89117098,0,0,2.178234196,2,0.132001767,0,1,0,0,0,0,13.06940518,0,0,0
3615,0,64678,1.68,288615.3,-582206.9,94.36780418,0,158.2673513,0,0,0,158.2673513,0,0,0,1,1.295041669,1,0,0,0,0,158.2673513,0,0,0,0
3616,113,9095.744681,0.03,279276,-581137,4742.330714,4362.98412,122.8249647,0,0,7.623819687,94.11202793,0,0,21.0891171,5,0.160933852,0,0,0,0,1,0,0,0,0,122.8249647
3617,196,63781.38298,0.02,259749.1,-581947.8,423.3720842,9523.875881,8.712936785,0,0,1.089117098,0,0,6.534702589,1.089117098,2,0.143456811,0,1,0,0,0,0,8.712936785,0,0,0
3618,231,72421.95122,0.03,259431.8,-582001.3,119.9087066,8477.481829,3.267351294,0,3.267351294,0,0,0,0,0,2,0.165071674,0,1,0,0,0,0,3.267351294,0,0,0
3619,1509,64708.66584,0.17,274224.4,-581546,391.7487249,8868.103005,66.66012173,0,37.02998134,5.44558549,20.91720361,0,0,3.267351294,2,0.412505036,0,1,0,0,0,0,66.66012173,0,0,0
3620,425,81911.09272,1.03,293919.6,-581393.8,9.488791022,411.4174674,9.802053885,0,8.712936787,0,0,1.089117098,0,0,2,1.016372959,0,1,0,0,0,0,9.802053885,0,0,0
3621,448,84350.97656,0.02,257626.5,-582028.4,0,19234.55379,0,0,0,0,0,0,0,0,5,0.152615256,0,0,0,0,1,0,0,0,0,0
3622,249,87857.82828,0.02,258481,-582117.1,479.3143286,9962.136723,11.98028808,0,7.623819687,4.356468392,0,0,0,0,2,0.158096926,0,1,0,0,0,0,11.98028808,0,0,0
3623,775,92055.36437,0.39,289417.2,-581285.1,469.2932623,2012.47858,180.7235525,0,2.178234197,0,169.8323815,0,0,8.712936784,2,0.620562057,0,1,0,0,0,0,180.7235525,0,0,0
3624,94,50158.33333,0.02,258269,-582103.1,61.88178284,5340.920272,1.089117098,0,0,0,1.089117098,0,0,0,2,0.132664853,0,1,0,0,0,0,1.089117098,0,0,0
3625,76,67571.71053,0.04,265955,-581991.8,318.0812104,1788.37933,13.51736267,0,0,4.356468392,4.804425884,0,0,4.356468392,2,0.206146979,0,1,0,0,0,0,13.51736267,0,0,0
3626,1726,62214.72672,0.38,275554.1,-581481.1,139.8529419,4594.794788,52.53470259,0,0,0,52.53470259,0,0,0,2,0.612896775,0,1,0,0,0,0,52.53470259,0,0,0
3627,386,64267.43827,0.03,259930.5,-582067.4,3778.539022,14069.31721,103.6664424,0,8.712936785,6.534702589,50.54734401,0,0,37.87145906,2,0.165636918,0,1,0,0,0,0,103.6664424,0,0,0
3628,0,64678,0.07,261439,-582823.4,0,0,0,0,0,0,0,0,0,0,1,0.270767809,1,0,0,0,0,0,0,0,0,0
3629,349,83270.28986,0.06,258818.4,-582311.6,742.070339,6321.38565,40.96926886,0,0,0,7.206638826,0,0,33.76263004,2,0.234966837,0,1,0,0,0,0,40.96926886,0,0,0
3630,0,64678,0.11,276282.7,-582017.4,12027.71868,0,1298.227581,0,324.5568952,163.3675647,249.4078155,6.534702589,8.712936785,545.6476661,4,0.32853662,0,0,0,1,0,0,0,0,1298.227581,0
3631,377,86705,0.05,265007.1,-582029.1,404.7195943,8240.851416,18.51499067,0,3.267351295,7.623819687,3.267351294,0,3.267351294,1.089117098,2,0.21388712,0,1,0,0,0,0,18.51499067,0,0,0
3632,182,63255.86735,0.02,257983.7,-582183.8,60.70458847,10144.21234,1.089117098,0,0,0,0,0,1.089117098,0,2,0.133945007,0,1,0,0,0,0,1.089117098,0,0,0
3633,663,53924.64623,0.32,282049,-581695,282.784505,2074.036852,90.39671914,0,55.544972,0,3.267351294,0,4.356468392,27.22792745,2,0.56539053,0,1,0,0,0,0,90.39671914,0,0,0
3634,260,75836.84211,0.03,259720.2,-582164.4,36.47888581,8708.439459,1.089117098,0,0,0,1.089117098,0,0,0,2,0.172789165,0,1,0,0,0,0,1.089117098,0,0,0
3635,2,7500,0.32,267465.3,-582171.6,5263.019736,6.301096277,1670.509227,0,0,0,1670.509227,0,0,0,5,0.563387154,0,0,0,0,1,0,0,0,0,1670.509227
3636,449,42756.41026,0.05,278708.7,-581412.1,12018.24949,9723.741401,554.9503838,0,0,108.9117098,18.09780981,0,0,427.9408642,5,0.214885183,0,0,0,0,1,0,0,0,0,554.9503838
3637,0,64678,0.14,266634.2,-582275.5,0,0,0,0,0,0,0,0,0,0,1,0.370658817,1,0,0,0,0,0,0,0,0,0
3638,580,79442.24138,0.1,278960.9,-581427,815.2135597,6091.22131,77.62381969,0,0,1.089117098,46.26735129,0,0,30.26735129,2,0.30857576,0,1,0,0,0,0,77.62381969,0,0,0
3639,314,81429.60894,0.02,257664.7,-582335.4,344.8583175,14203.57723,7.623819686,0,2.178234196,0,5.44558549,0,0,0,2,0.148684589,0,1,0,0,0,0,7.623819686,0,0,0
3640,246,46363.63636,0.07,273295.3,-581773.6,32.40401888,3659.56455,2.178234196,0,0,0,2.178234196,0,0,0,2,0.259270346,0,1,0,0,0,0,2.178234196,0,0,0
3641,0,64678,0.16,268508.8,-581969.1,55.51080151,0,8.712936785,0,0,0,8.712936785,0,0,0,1,0.396180898,1,0,0,0,0,8.712936785,0,0,0,0
3642,949,63201.58991,0.1,269215.2,-581815.3,904.7719647,9683.80563,88.66644244,0,1.089117098,0,73.41880306,0,0,14.15852228,2,0.313047381,0,1,0,0,0,0,88.66644244,0,0,0
3643,396,65099.31694,0.04,265560.1,-581873.6,415.4117712,10788.75604,15.24763937,0,0,7.623819687,7.623819686,0,0,0,2,0.191585178,0,1,0,0,0,0,15.24763937,0,0,0
3644,1226,65103.17647,0.12,278119.2,-581488.3,395.8290535,10550.23837,45.9976735,0,4.356468392,0,30.75003412,0,0,10.89117098,2,0.340889873,0,1,0,0,0,0,45.9976735,0,0,0
3645,1286,28544.36229,0.09,277052.3,-581542,1127.158969,13984.71267,103.6507841,0,0,16.33675647,73.15550536,0,0,14.15852228,2,0.303245043,0,1,0,0,0,0,103.6507841,0,0,0
3646,1301,69189.77853,0.09,269591.2,-581800.8,787.0406779,14032.17838,72.97084557,0,0,4.356468392,47.92115231,0,0,20.69322486,2,0.304492149,0,1,0,0,0,0,72.97084557,0,0,0
3647,862,55208.11069,0.07,277734.6,-581475.3,144.0796134,12670.4697,9.802053882,0,2.178234196,0,7.623819686,0,0,0,2,0.26082984,0,1,0,0,0,0,9.802053882,0,0,0
3648,478,62927.63975,0.03,266514.1,-582028.9,14202.52453,16917.56264,401.2875182,0,4.356468394,13.06940518,142.0776489,0,1.089117098,240.6948786,5,0.168091229,0,0,0,0,1,0,0,0,0,401.2875182
3649,188,56863.40909,0.02,266295.1,-581871.5,11785.59358,8236.248982,269.0170728,0,0,15.24763937,148.125075,0,3.267351294,102.3770072,5,0.15108251,0,0,0,0,1,0,0,0,0,269.0170728
3650,360,72831.88202,0.03,266052.9,-582154.5,610.4113559,10603.55493,20.72400149,0,0,0,20.72400149,0,0,0,2,0.18425764,0,1,0,0,0,0,20.72400149,0,0,0
3651,235,57170.05495,0.02,265678.6,-582142.8,508.4361939,10970.58395,10.89117098,0,4.356468392,0,1.089117098,0,0,5.44558549,2,0.146358874,0,1,0,0,0,0,10.89117098,0,0,0
3652,0,64678,0.16,264624.2,-582357.4,322.4044983,0,52.27762071,0,0,0,7.623819687,44.65380102,0,0,4,0.402677497,0,0,0,1,0,0,0,0,52.27762071,0
3653,789,63102.76946,0.15,270500.7,-582110.7,141.2455616,5154.633607,21.61991648,0,0,1.089117098,19.44168229,0,1.089117098,0,2,0.391236713,0,1,0,0,0,0,21.61991648,0,0,0
3654,1536,56896.875,0.1,271879.4,-582148.7,210.2832851,15608.73803,20.69322486,0,0,6.534702588,13.06940518,1.089117098,0,0,2,0.313697973,0,1,0,0,0,0,20.69322486,0,0,0
3655,1710,51768.71002,0.25,271331.9,-581699.7,90.43208343,6946.603213,22.26107609,0,1.089117099,0,21.17195899,0,0,0,2,0.496148644,0,1,0,0,0,0,22.26107609,0,0,0
3656,0,64678,0.28,268354.1,-582631.4,0,0,0,0,0,0,0,0,0,0,1,0.527457125,1,0,0,0,0,0,0,0,0,0
3657,147,22500,0.02,258150.2,-582292.2,339.4056232,8465.642273,5.893542982,0,0,0,3.715308786,0,0,2.178234196,2,0.131773691,0,1,0,0,0,0,5.893542982,0,0,0
3658,217,91111.44578,0.03,259736.3,-582396,184.622532,6548.908403,6.117521728,0,0,0,5.02840463,0,0,1.089117098,2,0.182031023,0,1,0,0,0,0,6.117521728,0,0,0
3659,165,63124.65278,0.03,258358.6,-582353.9,296.1316888,5607.9517,8.712936785,0,0,0,0,0,0,8.712936785,2,0.171529902,0,1,0,0,0,0,8.712936785,0,0,0
3660,281,68174.47917,0.11,261166.4,-582409.7,14718.46322,2464.319841,1678.308187,0,0,179.7043212,610.9734311,0,1.089117098,886.5413178,5,0.337679443,0,0,0,0,1,0,0,0,0,1678.308187
3661,1747,49537.65207,0.12,272409.5,-581797.3,1159.772023,15126.597,133.9443184,0,2.178234198,7.623819687,115.4293277,0,0,8.712936784,2,0.339841048,0,1,0,0,0,0,133.9443184,0,0,0
3662,318,80117.71654,0.05,259442.3,-582403,88.33101242,6447.713933,4.356468392,0,0,0,2.178234196,0,0,2.178234196,2,0.222080629,0,1,0,0,0,0,4.356468392,0,0,0
3663,1238,76414.57845,0.2,283515,-581907.8,347.4336029,6225.05355,69.09543781,0,0,0,69.09543781,0,0,0,2,0.445952678,0,1,0,0,0,0,69.09543781,0,0,0
3664,0,64678,0.07,264944.4,-582386.1,11586.84014,0,758.5371517,0,0,162.2784476,19.6348844,0,0,576.6238197,5,0.255862077,0,0,0,0,1,0,0,0,0,758.5371517
3665,848,78763.18052,0.08,270052,-581890.4,810.4883776,10005.26829,68.69322486,0,1.089117098,0,54.53470259,0,0,13.06940518,2,0.291127718,0,1,0,0,0,0,68.69322486,0,0,0
3666,412,69831.33971,0.03,257860.3,-582381.7,1644.161632,15936.31767,42.50634346,0,18.51499067,3.267351294,6.56547922,0,0,14.15852228,2,0.160788365,0,1,0,0,0,0,42.50634346,0,0,0
3667,416,67989.01274,0.18,282734.2,-581843.3,42.5975504,2324.37042,7.623819686,0,2.178234196,0,3.267351294,0,0,2.178234196,2,0.423052236,0,1,0,0,0,0,7.623819686,0,0,0
3668,0,64678,0,264064.6,-582171.8,24511.90514,0,31,0,0,0,0,0,0,31,5,0.035562502,0,0,0,0,1,0,0,0,0,31
3669,139,81294.31818,0.03,259134.9,-582278.9,0,5491.565477,0,0,0,0,0,0,0,0,5,0.159096021,0,0,0,0,1,0,0,0,0,0
3670,1417,64713.91455,0.11,273587.7,-582148.9,746.4801025,12908.84976,81.94086424,0,0,4.356468392,31.58439585,0,0,46,2,0.331315041,0,1,0,0,0,0,81.94086424,0,0,0
3671,372,59538.91753,0.04,265237.4,-582144.2,4529.258736,10245.15533,164.4566818,0,0,0,106.7334756,0,0,57.7232062,2,0.190551423,0,1,0,0,0,0,164.4566818,0,0,0
3672,340,73543.06569,0.06,258476.3,-582518.8,771.0755421,6172.152696,42.47556683,0,29.40616165,0,4.356468392,0,0,8.712936785,2,0.234704344,0,1,0,0,0,0,42.47556683,0,0,0
3673,779,64419.28839,0.07,260165.8,-582621,467.4990672,11530.43342,31.58439584,0,3.267351295,0,19.60410776,0,0,8.712936785,2,0.259923719,0,1,0,0,0,0,31.58439584,0,0,0
3674,256,84882.51634,0.02,266293.7,-582135.7,4695.663316,11741.79478,102.3770072,0,14.15852228,0,9.802053883,0,0,78.41643106,2,0.147656558,0,1,0,0,0,0,102.3770072,0,0,0
3675,0,64678,0.08,262664.4,-582664.2,12829.77168,0,1066.245639,0,0,95.84230463,609.9055749,253.7642839,0,106.7334756,4,0.288283091,0,0,0,1,0,0,0,0,1066.245639,0
3676,249,67011.99187,0.03,257969.2,-582489.2,397.9567629,9098.308541,10.89117098,0,0,6.534702589,2.178234196,0,0,2.178234196,2,0.165431933,0,1,0,0,0,0,10.89117098,0,0,0
3677,707,55050.82988,0.09,277922.3,-581791.8,128.4835234,7582.276024,11.98028808,0,0,0,2.178234196,9.802053883,0,0,2,0.305358428,0,1,0,0,0,0,11.98028808,0,0,0
3678,211,53832.83582,0.03,260712.6,-582473.5,155.2216591,7517.963434,4.356468392,0,0,0,2.178234196,0,0,2.178234196,2,0.167529435,0,1,0,0,0,0,4.356468392,0,0,0
3679,540,59237.83422,0.08,277145.9,-581882.8,0,7120.097919,0,0,0,0,0,0,0,0,5,0.275393634,0,0,0,0,1,0,0,0,0,0
3680,319,60461.8,0.09,276681.4,-581983.4,289.3817005,3531.635954,26.13881036,0,22.87145906,0,3.267351294,0,0,0,2,0.300543526,0,1,0,0,0,0,26.13881036,0,0,0
3681,439,55214.44444,0.05,259936.3,-582685.4,213.5563528,8763.461554,10.69796887,0,0,0,5.252383376,1.089117098,0,4.356468392,2,0.223817694,0,1,0,0,0,0,10.69796887,0,0,0
3682,964,57041.52361,0.1,280776.7,-581635.4,3493.059837,9552.618317,352.5012275,0,136.1396373,35.94086423,161.9057354,0,0,18.51499067,2,0.317670805,0,1,0,0,0,0,352.5012275,0,0,0
3683,310,50167.36842,0.03,265509.8,-582299.4,278.0998558,9410.757585,9.160894276,0,0,4.356468392,2.626191688,0,0,2.178234196,2,0.181496625,0,1,0,0,0,0,9.160894276,0,0,0
3684,121,53174.16667,0.02,265807.3,-582258.8,813.0843695,5313.705552,18.51499067,0,0,0,18.51499067,0,0,0,2,0.150901634,0,1,0,0,0,0,18.51499067,0,0,0
3685,796,50816.46091,0.12,278894.7,-581833.6,1270.73746,6785.502199,149.0688513,0,13.06940518,33.76263004,82.63270828,0,0,19.60410777,2,0.342503912,0,1,0,0,0,0,149.0688513,0,0,0
3686,316,61971.95652,0.07,257616,-583301.1,234.2698166,4248.238215,17.42587357,0,0,0,14.15852228,0,0,3.267351294,2,0.272733892,0,1,0,0,0,0,17.42587357,0,0,0
3687,330,50933.5443,0.18,276047.4,-581899.9,18.19386223,1837.566272,3.267351294,0,0,0,3.267351294,0,0,0,2,0.423775129,0,1,0,0,0,0,3.267351294,0,0,0
3688,396,89660.14706,0.06,259394.1,-582664.9,18.32954899,6664.573909,1.089117099,0,1.089117099,0,0,0,0,0,2,0.243759415,0,1,0,0,0,0,1.089117099,0,0,0
3689,224,70607.88288,0.02,258136,-582652.4,131.6782587,9027.474334,3.267351294,0,0,0,0,0,0,3.267351294,2,0.157521877,0,1,0,0,0,0,3.267351294,0,0,0
3690,159,67723.98649,0.11,284064.9,-581876.4,2131.832731,1482.616311,228.6238197,0,0,0,168.1782342,0,0,60.44558549,5,0.327479543,0,0,0,0,1,0,0,0,0,228.6238197
3691,0,64678,0.42,268584.7,-583127.4,54.42825137,0,22.87145907,0,0,0,22.87145907,0,0,0,1,0.648238386,1,0,0,0,0,22.87145907,0,0,0,0
3692,0,64678,0.66,263113.7,-582702.1,2773.0273,0,1842.110136,0,9.802053883,9.802053883,4.356468392,1331.990211,0,486.1593492,4,0.815043379,0,0,0,1,0,0,0,0,1842.110136,0
3693,64,99270.68966,0.01,257703.2,-582624.4,5295.56896,4787.454606,70.79261138,0,11.98028808,0,51.18850361,0,0,7.623819687,5,0.115621248,0,0,0,0,1,0,0,0,0,70.79261138
3694,0,64678,0.11,262073.1,-583002.7,0,0,0,0,0,0,0,0,0,0,1,0.330387022,1,0,0,0,0,0,0,0,0,0
3695,0,64678,0.1,261800.9,-583004.6,10.83806682,0,1.089117098,0,0,0,1.089117098,0,0,0,1,0.317001543,1,0,0,0,0,1.089117098,0,0,0,0
